TransactionAmount,CustomerAge,AccountBalance,TransactionPercentage,CustomerOccupation_encoded,Cluster,PC1,PC2,CustomerOccupation
790.07,28,985.77,80.14749890948193,3,0,-4359.433768963589,532.7967467329838,Student
406.33,59,4298.34,9.453184252525393,1,1,-1048.3707138625641,133.08980678858813,Engineer
767.41,56,12799.34,5.995699778269817,0,2,7454.085193035816,457.760300938265,Doctor
4.58,21,811.24,0.5645678220995021,3,0,-4537.192124987558,-253.96335371283902,Student
447.83,53,13273.08,3.373971979374794,0,2,7926.442234805802,136.2281601848254,Doctor
49.67,21,842.94,5.892471587538852,3,0,-4505.309196644122,-208.87062124954724,Student
77.83,49,2471.53,3.1490615125043995,1,0,-2876.5750758957515,-187.69495614229282,Engineer
702.87,19,1237.5,56.79757575757576,3,0,-4108.0457800738195,443.8636930050362,Student
133.56,25,783.83,17.039409055535,3,0,-4564.074751793466,-124.43217413168196,Student
868.05,49,3931.03,22.0819988654373,1,0,-1413.7239349682604,596.5264644780409,Engineer
52.87,24,960.96,5.501789876789876,3,0,-4387.272104824965,-206.1817934647088,Student
179.0,78,7310.88,2.4484056638872476,2,1,1963.1906639121044,-107.13072769951398,Retired
1168.26,73,1385.74,84.30585824180582,2,0,-3957.7868331493833,909.2937116656541,Retired
384.11,58,7902.52,4.860601428405116,2,1,2555.676922073607,95.41956042146796,Retired
227.61,71,4405.28,5.166754440126394,2,1,-942.1785107452206,-46.11730483241112,Retired
40.83,48,3944.12,1.035211910388122,1,0,-1404.1598062735166,-231.00283247371152,Engineer
19.76,20,1523.04,1.2974051896207586,3,0,-3825.338307101125,-241.79585954470676,Student
484.24,67,8042.3,6.021163100108178,0,1,2695.896884919218,194.9554872871205,Doctor
494.66,33,5531.93,8.941906350948042,0,1,185.55228249572792,216.0894340285534,Doctor
301.47,21,560.73,53.76384356107218,3,0,-4786.530042751915,45.433348241262934,Student
199.09,70,1658.52,12.004075923112174,0,0,-3689.0428054058707,-62.745612227165,Doctor
38.95,27,731.52,5.324529746281715,1,0,-4616.76462458086,-219.12181928741126,Engineer
515.94,29,1389.89,37.12092323852967,1,0,-3956.409250100086,255.7990187464046,Engineer
41.93,48,5081.26,0.8251890279182722,1,1,-267.02870858282495,-234.7440689871316,Engineer
137.84,27,1000.35,13.779177287949217,3,0,-4347.529499809279,-121.16873118475866,Student
95.35,21,1639.9,5.81437892554424,3,0,-3708.161842968272,-166.60165186160776,Student
93.14,67,5473.82,1.7015539422195105,2,1,125.77019066717276,-185.1772970219099,Retired
1427.71,64,1729.26,82.56190509235164,0,0,-3613.1595517287224,1167.1046056333994,Doctor
79.33,51,14798.1,0.5360823348943445,0,2,9449.856973719609,-238.676767996921,Doctor
76.89,55,7374.26,1.0426808927268634,0,1,2026.102601465016,-209.53359770609177,Doctor
233.71,19,1231.98,18.970275491485253,3,0,-4115.510170917183,-26.182349141431047,Student
14.92,26,6611.26,0.2256755898270526,1,1,1262.8082668038514,-268.29076556019265,Engineer
242.17,60,883.72,27.403476214185485,0,0,-4463.692816571673,-15.947004007440029,Doctor
122.98,79,5055.99,2.432362405780075,2,1,-291.91172567461854,-153.53829783819748,Retired
129.35,52,7166.88,1.8048299957582656,1,1,1818.945759876975,-156.1964194826226,Engineer
138.33,21,232.56,59.48142414860682,3,0,-5115.411780334883,-116.06913916153593,Student
39.31,25,1236.38,3.1794432132515893,3,0,-4111.907825012969,-220.97420655193008,Student
91.85,21,802.09,11.451333391514666,3,0,-4545.988408567388,-166.37130445394405,Student
277.7,58,1423.2,19.512366498032602,1,0,-3924.0524522016394,17.037564935500598,Engineer
114.03,51,13388.56,0.851697269908041,0,2,8040.48347059324,-197.99033788097503,Doctor
302.63,27,2801.28,10.803275645419236,1,0,-2545.904265888691,35.80270122747726,Engineer
31.19,52,5545.96,0.5623913623610701,1,1,197.62499124722035,-247.45792034468278,Engineer
112.91,27,4764.48,2.369828396803009,1,1,-583.52931900568,-162.42844859763974,Engineer
742.26,27,7868.19,9.433681698077958,1,1,2522.8424007521435,453.653388601625,Engineer
256.8,26,1128.38,22.758290646767932,3,0,-4219.008072295126,-2.5417530743350767,Student
378.68,60,7627.04,4.964966749879377,0,1,2280.1796973979353,91.16861104220499,Doctor
571.93,52,4026.03,14.205805719281772,2,0,-1319.9822884040095,299.90569259202755,Retired
26.31,77,7095.76,0.3707848067014668,2,1,1747.4176805491998,-258.9004497257707,Retired
205.58,20,1501.95,13.687539531941809,3,0,-3845.6524569118087,-55.60269007463265,Student
533.61,48,3656.93,14.591747722816681,1,0,-1689.2488828400237,263.178692540337,Engineer
428.62,55,3473.24,12.340638711980745,2,0,-1873.3758316020017,158.9584339798638,Retired
361.22,64,7061.73,5.115177159138059,2,1,1714.8059131173222,76.12911830178211,Retired
837.29,25,6012.67,13.925427472320948,3,1,667.7429039783028,556.6601488170622,Student
117.25,31,13694.68,0.8561718857249677,0,2,8346.587371641144,-196.09700675564056,Doctor
135.27,48,9410.51,1.4374353781038436,0,2,4062.569228772655,-159.83350055148827,Doctor
185.1,53,6115.63,3.0266710052766435,2,1,767.9478383337,-95.96463324429311,Retired
113.54,38,5581.21,2.034325889905594,1,1,233.2083879948441,-165.2678292186573,Engineer
354.96,69,6712.94,5.287698087574148,0,1,1365.9998010586078,71.36581839945057,Doctor
224.22,53,8400.87,2.6690092811815913,0,1,3053.3294277140167,-66.58845021294462,Doctor
737.1,60,4644.19,15.871443674785054,2,1,-701.1104282846372,462.4324779552304,Retired
223.22,27,1734.22,12.871492659524167,3,0,-3613.2983548369357,-38.97387260593953,Student
557.26,69,5237.12,10.640581082732496,0,1,-108.94043990890259,280.008066215745,Doctor
27.44,62,5950.48,0.4611392694370875,2,1,602.136914573869,-252.91706917868075,Retired
310.09,36,9962.5,3.1125721455457964,0,2,4615.287331104378,12.596667946245475,Doctor
80.38,52,9662.88,0.8318430943983576,0,2,4314.705816382549,-215.78500683815292,Doctor
26.1,66,5243.0,0.4978065992752241,0,1,-105.33455228837101,-251.24282550283235,Doctor
845.14,73,1702.65,49.63674272457639,2,0,-3642.201838722106,583.9449325268167,Retired
59.73,27,800.93,7.457580562595982,3,0,-4547.270710216348,-198.58302808763415,Student
758.77,60,7231.47,10.492610769317995,1,1,1886.2424983605852,472.933767640306,Engineer
301.51,22,1052.31,28.652203248092295,3,0,-4294.901875138657,42.64130554519397,Student
418.03,58,10721.29,3.899064384976061,0,2,5374.5607373476405,117.311906632113,Doctor
118.06,32,13560.63,0.8706085189257431,0,2,8212.543805911613,-194.71583661269273,Doctor
483.92,70,3138.0,15.421287444231996,2,0,-2208.359947012873,215.76803709097726,Retired
78.93,38,9916.24,0.7959670197574887,0,2,4568.038165865769,-218.3293014446923,Doctor
36.63,75,7941.73,0.4612345169125619,2,1,2593.418910693221,-252.1814085523872,Retired
87.85,49,3753.24,2.3406443499483114,1,0,-1594.8360308507185,-183.15253613273305,Engineer
1001.83,31,9733.83,10.29224878593524,0,2,4389.58269943719,705.2055600523962,Doctor
705.34,59,5003.22,14.097721067632444,0,1,-342.21908338210596,429.10654174497563,Doctor
146.55,54,4087.44,3.5853737302565913,2,0,-1260.3832022745314,-125.85682673503985,Retired
116.89,71,4880.31,2.395134735293454,2,1,-467.62621820602817,-158.8893305845964,Retired
106.41,57,1310.38,8.120545185366076,2,0,-4037.587562118273,-154.03441384968716,Retired
1087.9,78,2513.51,43.282103512617816,2,0,-2830.2847145456103,822.9667293091983,Retired
584.41,23,4475.22,13.058799343942868,3,1,-870.7797706549054,310.4018100053779,Student
584.98,55,6521.05,8.970641231090084,2,1,1175.078026950685,302.190950408453,Retired
79.21,56,1615.04,4.904522488607093,2,0,-3733.0432282214424,-182.6138723010023,Retired
173.13,20,1490.34,11.616812271025404,3,0,-3857.397950619583,-88.05008732527935,Student
335.7,80,6601.44,5.085254126372428,2,1,1254.4325357840225,52.595693454041395,Retired
1225.5,50,8611.17,14.2315155780225,0,1,3267.9181225643033,933.6876436223087,Doctor
422.81,28,1929.28,21.915429590313483,3,0,-3417.397436871064,159.96632298918297,Student
135.43,57,5315.83,2.547673646448438,2,1,-32.050284658110286,-142.22145133341314,Retired
308.94,25,1931.66,15.993497820527422,3,0,-3415.5001846090518,45.958339650786,Student
295.93,36,1050.63,28.166909378182613,0,0,-4296.585993437583,37.073223826517165,Doctor
1512.99,19,9963.39,15.185494093877688,3,2,4621.318424832706,1215.2912255780307,Student
77.44,58,1950.63,3.969999436079625,2,0,-3397.4604391194753,-185.83510476639975,Retired
92.5,40,6295.45,1.4693151402997402,1,1,947.3525781280323,-189.34931619360324,Engineer
97.74,41,4113.63,2.376003675585796,1,0,-1234.4183799842085,-174.80766842769668,Engineer
291.68,21,1451.02,20.101721547601,3,0,-3896.2225609527413,30.866321228472486,Student
56.96,22,1597.85,3.5647901868135308,3,0,-3750.3708994295853,-204.86107284787758,Student
436.8,27,1256.33,34.767935176267386,3,0,-4090.3070671722335,177.19031539539384,Student
259.49,72,7320.61,3.544649967693949,2,1,1973.2576175089216,-26.69286727323251,Retired
726.26,57,2150.38,33.77356560235865,2,0,-3194.9778464068036,462.7260141863885,Retired
568.68,72,2940.04,19.342593978313218,2,0,-2405.957461541119,301.450152007341,Retired
77.57,49,12801.93,0.6059242629822221,0,2,7453.7013479587395,-231.94962627565826,Doctor
999.28,29,4272.41,23.389141023450467,1,1,-1071.8109724964334,726.2611103125026,Engineer
14.16,74,5399.76,0.2622338770612027,2,1,51.38257869025438,-263.841295963408,Retired
1142.83,61,2467.39,46.31736369199842,2,0,-2876.1958134721453,878.1377330522026,Retired
61.33,27,7537.4,0.8136758033274074,1,1,2189.1370786565612,-225.8204188226781,Engineer
27.64,54,7498.51,0.36860656317054985,1,1,2150.1385105662193,-259.31090275696545,Engineer
3.85,29,10506.41,0.036644296196322056,0,2,5157.8667693376765,-295.91799717252303,Doctor
431.22,73,6505.98,6.628056034602013,2,1,1159.373384301879,148.51605788211322,Retired
178.55,55,7568.4,2.3591512076528725,1,1,2220.6757973948943,-108.70551846560247,Engineer
248.76,18,546.46,45.52208761848991,3,0,-4801.013864015017,-7.439905802188093,Student
76.16,23,1072.25,7.102821170435998,3,0,-4275.887684701651,-183.3291782252375,Student
347.25,69,7273.55,4.774147424572595,0,1,1926.5706734417163,61.26064925512799,Doctor
28.04,57,11197.54,0.2504121440959353,0,2,5849.128775805958,-274.6373749315891,Doctor
325.98,19,782.35,41.66677318335783,3,0,-4564.784247061714,68.62970755574878,Student
249.56,76,4444.95,5.614461355020866,2,1,-902.4087037673416,-24.326566742226817,Retired
17.43,56,10658.88,0.16352562370530488,0,2,5310.4285513779005,-282.95628733335144,Doctor
198.01,26,250.93,78.91045311441437,3,0,-5096.818834383448,-55.91291728486394,Student
585.58,23,1729.02,33.8677401071127,3,0,-3616.984431439586,323.862620974955,Student
434.67,27,1298.13,33.48431975225902,3,0,-4048.514076175162,174.8455639562206,Student
510.7,27,5828.48,8.762147249368619,3,1,482.1597447391159,230.8490705868664,Student
331.98,74,7600.99,4.367588958806682,2,1,2253.9477552378858,44.599382364056,Retired
199.54,56,9603.73,2.077734380287659,1,2,4256.073031592608,-96.38521843553283,Engineer
212.97,59,4180.4,5.094488565687494,1,1,-1167.1342485037057,-59.81118045399708,Engineer
270.56,23,1268.44,21.330137807070102,3,0,-4078.8913735661326,10.570765404930683,Student
306.37,26,9609.67,3.1881427770152357,1,2,4262.432207924817,10.36870123625772,Engineer
643.02,38,11989.39,5.363241999801492,0,2,6643.58636908186,336.82927438586125,Doctor
98.48,47,9538.92,1.0324019910010778,1,2,4190.818273427359,-197.16610927015944,Engineer
889.01,36,4826.88,18.417901418721826,1,1,-517.8039342995025,613.5444027770849,Engineer
241.18,25,1445.53,16.684537851168777,3,0,-3901.9179309467163,-19.684084895849224,Student
130.54,64,11204.62,1.165055129044983,0,2,5856.658117295744,-172.17794904542217,Doctor
8.81,57,13523.65,0.06514513463451066,0,2,8175.127386413708,-303.7536544478181,Doctor
28.52,20,662.51,4.304840681650089,3,0,-4685.826175097237,-229.29224068507335,Student
885.33,47,7764.16,11.40277892263941,1,1,2419.452944146442,597.1837682925755,Engineer
199.23,29,9834.0,2.0259304453935325,1,2,4486.303596508761,-97.7078609529984,Engineer
42.26,44,268.77,15.723481043271198,0,0,-5079.494013361454,-213.51784915725128,Doctor
166.06,30,5397.68,3.0765069437239703,1,1,49.894568131218875,-111.96978993909394,Engineer
357.72,53,7659.5,4.6702787388210725,2,1,2312.539939465236,70.06296765272009,Retired
588.37,28,1926.08,30.54753696627347,3,0,-3419.9013120021027,325.7212744232571,Student
72.82,68,6911.62,1.053588015544836,0,1,1563.467774716507,-211.6190149297101,Doctor
162.36,36,7527.04,2.1570232123118784,1,1,2179.222012426194,-124.74110991742566,Engineer
584.82,43,12071.1,4.84479459204215,0,2,6725.051918040138,278.2985823386658,Doctor
38.15,72,1425.47,2.6763102695952914,2,0,-3922.7623793637413,-222.89636428296092,Retired
477.54,23,1598.63,29.871827752513084,3,0,-3747.8305031773352,216.30708782267345,Student
639.57,60,11726.47,5.454071003464811,0,2,6380.683359053409,334.5275928660511,Doctor
58.23,28,9189.76,0.6336400515356222,3,2,3841.464532576362,-235.94808125641322,Student
776.21,78,4895.87,15.854383388447815,2,1,-449.24122085656927,500.47594983225747,Retired
248.76,21,6178.77,4.026044018469695,3,1,831.3174909652944,-32.6102096231684,Student
188.61,67,7167.57,2.631435758562526,2,1,1819.909109147352,-96.92347790210437,Retired
675.37,56,4704.91,14.354578514785619,2,1,-640.659533891655,400.42230018462976,Retired
94.82,67,1267.72,7.479569621051967,2,0,-4080.282591870412,-165.44487866480506,Retired
425.18,59,5790.55,7.342653115852553,1,1,443.90655239105035,145.52479425070203,Engineer
50.28,60,5729.1,0.8776247578153638,1,1,380.85488916819486,-229.13619766648773,Engineer
864.72,34,7379.38,11.718057614596349,1,1,2034.5711151592232,578.2126831722987,Engineer
70.68,25,1478.41,4.78081181810188,3,0,-3869.7488588910874,-190.59984397773252,Student
261.77,28,824.71,31.740854360926868,3,0,-4522.669128798564,3.9853313943655166,Student
183.22,27,1024.42,17.885242381054645,3,0,-4323.272657969851,-75.78985492303772,Student
58.32,29,6027.49,0.9675669308451778,1,1,679.235096570289,-222.40277463600125,Engineer
156.86,51,14453.35,1.0852847263783139,0,2,9105.444555898346,-159.69954033358906,Doctor
120.67,42,5374.54,2.2452154044811277,0,1,26.576695724714227,-157.25137702458926,Doctor
308.62,59,9148.08,3.3736040786700596,1,2,3800.9004536755137,14.625052028652988,Engineer
506.81,59,2757.23,18.381128886599956,1,0,-2589.0469116982454,240.34105681670854,Engineer
328.39,41,2523.83,13.01157367968524,1,0,-2823.226009090105,62.81282686023326,Engineer
796.3,67,1498.79,53.129524483083024,2,0,-3846.2852060363603,536.0897282615455,Retired
72.47,29,1305.56,5.550874720426484,0,0,-4042.584794428949,-188.04829186956192,Doctor
279.6,25,1910.9,14.63184886702601,3,0,-3436.383638632952,16.679438417129347,Student
304.2,25,423.64,71.80625059012368,3,0,-4923.639248544269,49.28377570479972,Student
351.38,64,7606.63,4.61939124158793,2,1,2259.657753975631,63.96221974411122,Retired
86.07,31,842.56,10.215296240030384,0,0,-4505.527571659294,-172.34549687577598,Doctor
604.5,28,709.42,85.21045360999126,3,0,-4636.591535970783,348.63461784310584,Student
258.7,27,1358.37,19.044884677959615,3,0,-3989.0036115113403,-1.729119827947386,Student
994.63,61,13538.14,7.346873351878471,0,2,8193.859975304378,681.7835033944792,Doctor
11.46,75,7258.33,0.1578875581573172,2,1,1909.9194319617336,-274.4436525764154,Retired
63.76,69,4980.26,1.2802544445470716,2,1,-367.90693546345756,-212.4558579002999,Retired
446.83,55,1623.5,27.522636279642747,2,0,-3723.0462628407677,185.47378002803094,Retired
63.54,26,4401.78,1.443506944917738,1,1,-946.4371702784065,-210.2629370902335,Engineer
81.11,48,2051.37,3.95394297469496,1,0,-3296.718721172735,-182.6074948275828,Engineer
441.26,58,13704.92,3.219719633533067,0,2,8358.255412445775,127.82655233304553,Doctor
170.96,64,13374.89,1.278216119908276,0,2,8027.075362090264,-140.99956208568122,Doctor
48.51,22,3363.23,1.4423634422861356,3,0,-1985.0447651377208,-220.8755864638094,Student
325.03,60,13521.76,2.4037551324679622,0,2,8174.600598397691,12.40555067778945,Doctor
125.83,57,6109.86,2.0594579908541277,2,1,761.9294889418143,-155.20740439797703,Retired
506.83,37,9975.79,5.080600132921803,1,2,4629.42288360138,209.25152113414748,Engineer
738.94,41,13856.18,5.332927257007343,0,2,8510.771031096636,424.77237959282763,Doctor
180.36,33,9905.23,1.8208562547260387,1,2,4557.456977220659,-116.87353270151448,Engineer
225.1,28,1547.71,14.544068333214877,3,0,-3799.8001394583603,-36.251069985959646,Student
359.51,79,7153.72,5.025497223822011,2,1,1806.8072257684635,74.04405832171784,Retired
720.46,54,3101.54,23.229105541118283,2,0,-2243.836419707772,452.5690857808155,Retired
1116.57,56,1393.14,80.14772384684954,2,0,-3950.6234365161627,857.4520146431565,Retired
291.46,57,7142.53,4.080626892711686,2,1,1795.29697540063,6.017859029840963,Retired
98.24,28,580.66,16.91867874487652,3,0,-4767.390423351295,-158.8725702792461,Student
100.48,18,6149.81,1.6338716155458461,3,1,801.7192681589477,-180.7750623105619,Student
45.9,56,5698.25,0.8055104637388671,1,1,349.98129003934446,-233.38999146428432,Engineer
258.21,39,9562.41,2.7002607083360783,0,2,4214.983272223389,-37.56774012453937,Doctor
1079.11,53,2038.31,52.94140734235715,1,0,-3305.5695885251002,816.4569752017852,Engineer
501.3,26,8520.08,5.883747570445348,1,1,3173.6909720658577,209.92354860448307,Engineer
26.1,27,1435.72,1.817903212325523,3,0,-3912.621802574686,-235.06369020153403,Student
436.77,20,825.69,52.89757657232133,3,0,-4520.9891292011125,179.51944000573303,Student
292.38,68,5803.89,5.037655779141231,0,1,456.690309689232,12.670059606861514,Doctor
1026.46,53,3134.47,32.74748203045491,2,0,-2209.6080553449438,758.5725659898741,Retired
25.29,50,5374.69,0.4705387659567343,1,1,26.32923489220957,-252.6322352002874,Engineer
123.35,31,6852.16,1.8001622845934713,0,1,1504.1764816590112,-160.88096449322654,Doctor
139.52,23,1570.22,8.885379118849588,3,0,-3777.654265373223,-122.0619046195894,Student
51.2,18,730.6,7.007938680536545,3,0,-4617.647476841771,-206.83426314357732,Student
122.85,47,13185.39,0.9317130551314751,0,2,7837.348631670587,-188.31292612887552,Doctor
161.38,24,3900.34,4.137588005148269,3,0,-1447.4575435913034,-110.25748773076867,Student
2.51,63,4891.56,0.05131287360269524,2,1,-456.87534294303623,-273.34486199164155,Retired
22.62,64,7682.0,0.2944545691226243,0,1,2333.6180244562274,-265.0990338765723,Doctor
126.83,57,6100.98,2.0788463492750346,2,1,753.0538722239971,-154.16952528576826,Retired
46.6,55,1562.9,2.981636701004543,0,0,-3785.3201423551204,-215.04576204748798,Doctor
243.8,57,13732.81,1.775310369836909,0,2,8385.294949294825,-69.70752686515198,Doctor
231.51,60,5790.7,3.9979622498143574,2,1,443.2292016907586,-48.15687422228916,Retired
175.05,39,1447.35,12.094517566587212,1,0,-3900.354872857476,-85.91139301948843,Engineer
34.03,57,3077.2,1.1058754712075913,1,0,-2271.086764405753,-234.10124931781206,Engineer
15.95,25,1983.0,0.8043368633383761,3,0,-3365.392859128233,-247.5682837886386,Student
926.53,57,3120.1,29.695522579404503,1,0,-2224.3971303963303,658.6628340577903,Engineer
101.51,46,3052.47,3.3255036085530736,1,0,-2295.5444170239234,-166.49377883366557,Engineer
309.42,27,8564.46,3.6128372366734163,1,1,3217.2487325790944,17.874789311415043,Engineer
257.6,59,7950.74,3.23994999207621,2,1,2603.355275035229,-31.285556813531002,Retired
746.78,21,1699.81,43.933145469199495,3,0,-3645.5224244788806,485.4101406809591,Student
82.01,23,287.46,28.52918666944967,3,0,-5060.687755339117,-173.5110826887598,Student
476.99,23,1154.48,41.31643683736401,3,0,-4192.001425643928,217.9843767895117,Student
320.11,23,4076.48,7.852608132506476,3,0,-1270.6440807165604,47.761327273516144,Student
333.39,68,10628.59,3.1367283901251244,0,2,5281.51144441879,33.093312803074355,Doctor
10.3,47,7801.32,0.13202893869242643,1,1,2452.861285342012,-277.94589277794535,Engineer
416.55,33,922.96,45.131966715784,1,0,-4423.773833019303,158.6805762650302,Engineer
84.91,18,1671.86,5.078774538537916,3,0,-3676.24965936684,-177.1982105895819,Student
98.95,75,5670.82,1.7448975633153583,2,1,322.80319826897994,-180.19659938050683,Retired
18.14,58,6020.85,0.30128636322113983,2,1,672.4610208153126,-262.52159102933587,Retired
1154.79,51,6180.3,18.68501529051988,0,1,836.765147102924,873.4771221147272,Doctor
215.13,46,3956.69,5.4371204213623,1,0,-1390.8499006835077,-56.70644043134564,Engineer
218.57,62,13869.86,1.5758630584591335,0,2,8522.241374979727,-95.5088209907077,Doctor
341.88,43,4159.52,8.219217602031001,1,0,-1187.4853885384955,69.2032233002164,Engineer
691.92,19,1084.65,63.79200663808601,3,0,-4260.95582461571,433.7754637126957,Student
50.43,32,9794.26,0.5148934171647475,0,2,4445.929462358084,-246.31342915834404,Doctor
440.43,78,5123.24,8.596708333008019,2,1,-223.3073420954015,163.66486747541154,Retired
299.03,39,1381.28,21.648760569906173,1,0,-3965.909283475665,38.57676682262968,Engineer
1.98,66,11619.1,0.01704090678279729,0,2,6270.583404662569,-302.47411060144896,Doctor
173.45,31,9077.62,1.9107431242991,1,1,3729.8246137866945,-120.26159984633989,Engineer
438.76,22,1824.19,24.05231911149606,3,0,-3522.4296737772784,176.41204772013634,Student
519.62,71,4159.33,12.492877458629154,2,0,-1186.8811272530556,247.0244005786177,Retired
738.68,50,14352.33,5.14676014277821,0,2,9006.925937965978,422.40836744125056,Doctor
151.14,64,2156.54,7.00844871878101,2,0,-3191.2335774598964,-112.94643347391687,Retired
75.77,51,8361.7,0.9061554468588923,1,1,3013.520390923558,-214.85996831534,Engineer
444.52,27,5424.6,8.19452125502341,1,1,78.00082851211391,166.39894126139694,Engineer
5.29,52,11263.89,0.0469642370442183,0,2,5915.373690687858,-297.6712667545137,Doctor
97.63,48,12467.31,0.783087931558612,0,2,7119.170351140486,-210.47193204201128,Doctor
256.95,26,2531.24,10.151151214424551,1,0,-2816.1379227990196,-8.72926617001778,Engineer
734.86,48,6242.03,11.772772639670109,1,1,896.6932063891081,453.26461447552674,Engineer
1250.94,36,11565.97,10.815694662877391,0,2,6222.780108497301,946.4361455644597,Doctor
84.28,39,13586.06,0.6203417326288858,0,2,8237.837455390938,-228.58786563749604,Doctor
927.45,24,1161.84,79.82596570956414,3,0,-4182.777853959353,669.3523599781334,Student
202.49,48,7447.1,2.7190449973815314,1,1,2099.470655509919,-84.25824792751686,Engineer
154.99,25,1419.31,10.920094975727643,3,0,-3928.497315424958,-105.89462786348062,Student
481.53,58,6142.54,7.8392651899702726,2,1,796.1327385753293,200.36661007793646,Retired
172.92,20,416.37,41.530369623171694,3,0,-4931.4184184677715,-82.80862300937349,Student
275.59,53,6313.22,4.365284276486483,2,1,965.9229513980436,-6.315592038856835,Retired
207.2,60,8092.94,2.5602562233255157,1,1,2745.3390189781285,-82.28649530830216,Engineer
136.82,31,6229.13,2.1964544005342637,1,1,881.2112838993235,-144.75643974866438,Engineer
624.0,26,4976.18,12.539739318111481,1,1,-369.64977915777854,347.8324195402415,Engineer
179.38,30,8741.51,2.052048215926081,1,1,3393.742753869875,-112.90230345719903,Engineer
10.15,59,7155.04,0.14185804691518147,0,1,1806.6045315452293,-275.33357967566343,Doctor
26.3,32,7473.73,0.3518992524482421,0,1,2125.324459189289,-260.57176010943647,Doctor
319.5,29,2366.3,13.502091873388833,1,0,-2980.8091524333454,54.596725349542794,Engineer
182.42,51,3051.29,5.978455014108786,2,0,-2296.374578617385,-85.53047426197585,Retired
716.62,44,6987.4,10.255889171938062,0,1,1641.9734280896937,431.81415268953367,Doctor
222.96,65,7370.41,3.0250691616884273,0,1,2022.8917238029808,-63.44202961995612,Doctor
79.77,68,5010.31,1.5921170546333459,2,1,-337.79020534900064,-196.57274975078823,Retired
431.08,59,6760.22,6.3767155506773445,2,1,1413.5918270659586,147.27105771198495,Retired
592.24,52,9817.05,6.032769518337995,0,2,4471.071143354914,295.34422229051665,Doctor
200.19,52,4389.96,4.560178224858541,2,1,-957.6402146341406,-73.5005461220974,Retired
297.5,73,6768.14,4.395594653774893,2,1,1420.957958993019,13.675304766338172,Retired
345.86,51,1504.64,22.986229264142917,2,0,-3842.3360790310044,84.91528337276816,Retired
343.88,63,6486.18,5.301733840257286,2,1,1139.1865377993372,61.248150966600974,Retired
16.52,25,835.53,1.9771881320838272,3,0,-4512.848647983609,-242.0853788095252,Student
162.1,41,8576.65,1.8900153323267241,1,1,3228.824994282887,-129.46531793660944,Engineer
36.12,22,1593.03,2.2673772621984516,3,0,-3755.2780168905647,-225.7096484970844,Student
354.91,74,3872.55,9.164762236769054,2,0,-1474.3572114279732,83.51248928910167,Retired
38.41,40,9129.68,0.4207157315480936,0,2,3781.3165151737385,-255.4958262536333,Doctor
53.52,49,2227.49,2.402704389245294,1,0,-3120.7153571724216,-210.97862800408961,Engineer
498.59,57,2619.46,19.034075725531217,2,0,-2726.854850812222,232.72743066217856,Retired
13.3,23,213.0,6.244131455399062,3,0,-5135.396412446604,-242.53335577758753,Student
189.65,21,8457.09,2.2424971237151317,3,1,3109.3580101328125,-101.43275603630502,Student
255.32,80,6290.62,4.058741427713008,2,1,943.2717843161599,-26.457243160053167,Retired
230.51,51,9522.37,2.42072089196282,1,2,4174.840376640949,-65.07901154314996,Engineer
237.74,61,11795.12,2.01557932433074,0,2,6447.607546908496,-67.51487238418716,Doctor
512.76,52,5121.36,10.012184263554994,0,1,-224.91191795092072,235.98123740778283,Doctor
151.37,54,8356.08,1.8114953423136209,1,1,3008.2286249553063,-139.2395547295228,Engineer
85.01,25,1299.4,6.542250269355086,3,0,-4048.6985231988474,-175.46306837533342,Student
444.47,57,6062.94,7.3309318581414304,2,1,716.3736066630236,163.6453860916851,Retired
184.19,67,7588.67,2.4271710326051865,2,1,2240.98525312101,-103.13784220701257,Retired
55.98,24,7047.04,0.7943760784669875,3,1,1698.7557988871813,-229.0873649981942,Student
54.91,41,7927.27,0.6926722566532992,1,1,2578.9931380531507,-233.881921855129,Engineer
1047.69,20,1889.78,55.439786641831326,3,0,-3454.282142802852,785.717098840753,Student
393.74,26,1769.06,22.257017851288253,3,0,-3577.744196631541,131.59823650586867,Student
58.94,30,4575.98,1.288030105026683,1,1,-772.2536087140816,-215.60130718490146,Engineer
515.57,27,9269.67,5.561902419395729,1,2,3923.3352313648747,220.99195911211615,Engineer
332.15,59,9749.46,3.406855354040121,0,2,4402.37463518857,35.588713535635065,Doctor
68.68,49,4718.51,1.455544229004495,1,1,-629.6588298372135,-206.44397349037976,Engineer
240.03,33,7807.73,3.074261020808865,1,1,2460.2377477276377,-48.275681263427344,Engineer
168.34,64,7483.01,2.2496294940137727,2,1,2135.254630186593,-118.54037113572144,Retired
474.77,46,8494.53,5.589126178846858,1,1,3148.0536450508507,183.5292323995642,Engineer
451.7,29,8994.67,5.021862947723485,1,1,3648.0668567272505,158.30612837319552,Engineer
243.85,39,4576.78,5.32798168144416,1,1,-770.6526216535649,-30.647198079392837,Engineer
5.76,38,5859.79,0.0982970379484589,1,1,511.32404158830104,-274.24123607048307,Engineer
435.08,55,2103.41,20.684507537760112,1,0,-3243.178333139889,171.48628526377297,Engineer
127.78,20,1046.66,12.208358015019204,3,0,-4301.269336904605,-131.4759695361869,Student
23.14,47,10536.54,0.21961668631258457,0,2,5188.102797734887,-276.7378118902152,Doctor
545.87,27,4860.01,11.231869893271824,1,1,-486.1513351042877,270.1937916261453,Engineer
